neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
0,12,40.70824,-73.94423,0,57,2,1,1,3
1,1,40.76497,-73.98191,1,225,30,0,12,328
1,8,40.77974,-73.97973,1,150,4,2,1,7
0,12,40.70624,-73.9508,0,75,2,3,1,0
1,68,40.73792,-73.98306,1,220,90,6,1,0
2,25,40.74776,-73.92875,0,50,1,10,1,125
0,15,40.67375,-73.91242,0,50,30,5,2,0
1,9,40.71382,-73.99609,1,175,2,4,2,18
2,25,40.74649,-73.9525,0,70,15,3,1,135
0,0,40.64159,-73.9796,1,90,2,9,1,0
0,6,40.68638,-73.95442,1,56,3,2,1,0
0,21,40.69034,-73.91976,0,65,1,25,1,7
1,1,40.75979,-73.96463,0,100,1,20,1,7
0,67,40.58453,-73.97172,2,20,5,5,12,0
1,30,40.8429,-73.93858,0,65,1,0,1,310
0,36,40.68525,-73.99837,1,200,2,4,2,22
2,49,40.77363,-73.91188,0,90,4,0,1,0
1,4,40.79966,-73.9417,1,97,1,16,1,11
2,56,40.76333,-73.91187,0,45,2,13,1,53
0,70,40.66996,-73.87637,1,85,1,43,1,161
2,37,40.75187,-73.81691,0,40,1,10,1,205
1,45,40.81633,-73.96069,0,50,2,15,1,2
1,2,40.81369,-73.94996,0,100,1,6,1,125
2,121,40.70534,-73.87995,0,50,2,18,2,63
1,11,40.73409,-74.00464,1,299,1,13,1,61
0,16,40.67378,-73.98299,1,285,5,9,1,2
2,56,40.7744,-73.93344,1,170,1,3,2,41
0,79,40.66123,-73.9971,1,100,1,9,1,35
0,100,40.6354,-73.90039,1,60,2,45,1,30
0,21,40.69814,-73.92805,0,70,3,3,3,21
2,143,40.78236,-73.82092,1,140,1,9,1,204
1,11,40.73386,-74.00038,1,215,2,2,1,5
2,44,40.70271,-73.90517,1,52,7,1,1,0
2,39,40.7379,-73.92911,0,85,1,21,1,80
1,48,40.72626,-73.99316,1,250,3,9,1,112
2,103,40.76893,-73.87712,1,135,1,17,2,0
1,1,40.74827,-73.98865,1,230,3,2,2,29
1,30,40.84562,-73.94031,0,54,3,17,2,38
2,25,40.76117,-73.93127,1,70,2,11,1,3
0,70,40.67349,-73.88705,1,100,5,0,1,180
3,110,40.60228,-74.08324,0,75,2,8,1,90
1,8,40.79397,-73.972,0,80,3,7,3,334
0,100,40.63028,-73.90121,1,110,2,0,1,353
1,2,40.81953,-73.95476,1,250,1,0,7,249
1,77,40.71494,-74.00676,1,349,30,0,232,310
2,83,40.75168,-73.88315,0,59,2,1,2,0
1,2,40.81207,-73.94335,1,80,2,3,1,0
1,7,40.76246,-73.9953,1,325,1,33,1,217
1,8,40.80272,-73.96916,0,80,5,3,1,188
2,61,40.71131,-73.74623,1,69,1,34,1,170
0,12,40.7135,-73.94644,0,48,28,0,1,0
0,20,40.72328,-73.94969,1,120,2,2,2,0
1,30,40.83583,-73.93847,1,120,3,2,2,116
0,12,40.71248,-73.94859,0,45,3,1,1,0
0,24,40.6598,-73.95879,1,85,2,25,1,28
0,117,40.61459,-73.96041,1,59,2,4,1,87
1,14,40.75124,-73.99523,1,100,5,6,1,8
0,21,40.70535,-73.91817,0,65,7,0,3,329
0,33,40.6827,-73.99142,1,375,6,1,3,7
0,21,40.68542,-73.90952,0,45,2,1,1,0
1,19,40.7221,-73.98304,1,117,5,6,1,0
0,21,40.68219,-73.90737,0,48,1,18,5,189
0,21,40.68209,-73.90672,0,48,1,11,5,166
0,21,40.68161,-73.90618,0,53,2,10,5,158
4,182,40.85929,-73.89165,0,99,2,1,2,0
0,21,40.68216,-73.90642,0,48,1,4,5,166
1,8,40.80153,-73.9655,1,150,5,0,1,74
2,95,40.68069,-73.8494,0,44,1,42,4,32
1,2,40.80384,-73.95765,0,55,30,1,3,353
1,2,40.80351,-73.95822,0,85,1,18,1,92
4,98,40.81132,-73.92037,1,115,3,19,1,228
0,22,40.63037,-73.95671,0,45,1,9,1,129
2,56,40.7679,-73.91764,1,75,5,2,1,0
2,129,40.69054,-73.84812,1,99,5,7,6,319
0,34,40.68289,-73.9878,0,80,1,2,1,0
1,43,40.71115,-74.00834,1,209,3,12,5,107
0,21,40.69254,-73.90445,1,185,2,0,8,320
0,21,40.69213,-73.90248,0,65,2,15,8,344
0,21,40.6918,-73.90414,0,65,2,21,8,321
2,31,40.74466,-73.909,0,38,30,0,103,244
1,27,40.7276,-74.00275,0,80,180,1,3,342
0,6,40.6931,-73.94043,0,75,30,0,10,364
1,30,40.83919,-73.94585,0,75,3,2,2,0
1,14,40.75194,-73.99501,1,243,30,0,232,1
1,9,40.71683,-73.99172,1,130,3,15,1,15
0,21,40.70108,-73.92401,0,55,2,0,1,0
0,12,40.70787,-73.95501,1,160,1,22,1,237
1,43,40.71081,-74.00846,1,115,30,1,1,4
0,76,40.60556,-73.99898,1,123,3,3,2,147
1,1,40.76697,-73.98176,1,105,30,0,4,339
0,12,40.71011,-73.96086,1,280,1,12,4,250
1,11,40.73271,-74.00324,1,700,4,10,1,127
0,12,40.70999,-73.96097,0,70,1,33,4,0
1,28,40.76672,-73.96111,1,129,1,23,1,109
0,54,40.65057,-73.92383,0,37,1,51,1,341
1,7,40.76315,-73.98711,0,150,1,4,3,149
1,7,40.76463,-73.98772,0,150,1,3,3,152
1,2,40.82297,-73.93948,0,54,2,12,1,129
1,8,40.77809,-73.97962,1,185,7,0,1,55
1,19,40.73201,-73.98768,1,250,2,0,1,0
0,21,40.6856,-73.91413,1,79,2,4,2,0
1,101,40.71085,-74.01801,1,200,2,17,1,79
0,36,40.68846,-73.99557,1,250,2,19,1,295
0,12,40.71033,-73.95868,0,59,1,1,1,0
1,27,40.72451,-74.00385,1,132,2,3,1,0
0,21,40.70048,-73.91229,0,34,30,0,9,196
0,6,40.68434,-73.93712,0,70,1,5,1,0
0,76,40.61109,-74.00239,0,90,1,0,1,0
2,37,40.76398,-73.82426,0,40,2,1,1,153
1,11,40.73304,-74.00059,1,250,1,21,2,271
0,21,40.70471,-73.92477,0,89,2,0,2,0
0,67,40.58421,-73.97104,0,35,5,1,12,0
1,2,40.80515,-73.95651,0,59,30,1,3,332
0,15,40.66897,-73.92848,0,130,14,0,1,365
1,2,40.80492,-73.95817,0,59,30,2,3,333
0,24,40.65952,-73.95526,0,50,1,0,3,305
1,23,40.70988,-73.98686,0,73,15,0,28,185
0,6,40.69254,-73.93823,1,400,2,0,6,0
1,23,40.70961,-73.98679,0,73,15,0,28,185
1,2,40.82458,-73.93883,0,39,2,0,2,315
0,33,40.6766,-73.99855,0,225,3,1,1,178
0,10,40.66626,-73.98127,1,275,1,0,1,0
0,20,40.72174,-73.94802,0,65,1,32,1,22
0,24,40.6615,-73.95307,1,126,3,23,1,6
0,6,40.68809,-73.95855,0,63,1,3,1,44
0,6,40.69569,-73.94792,1,165,5,8,1,81
0,20,40.73392,-73.95203,0,65,1,3,2,0
1,2,40.82049,-73.95268,0,50,3,3,1,7
1,8,40.79118,-73.97091,1,110,30,1,1,3
2,31,40.74578,-73.89328,0,40,30,1,15,1
1,28,40.77567,-73.95961,1,495,2,15,1,156
1,50,40.74158,-73.98593,1,200,2,8,1,34
0,100,40.63502,-73.88834,1,130,1,57,1,337
2,31,40.74438,-73.89161,0,40,30,1,15,44
2,31,40.74734,-73.89735,1,95,2,0,1,17
1,68,40.73782,-73.98547,1,218,1,6,3,0
1,50,40.73943,-73.98532,0,65,1,14,3,0
2,81,40.73538,-73.87892,0,34,28,0,1,0
1,8,40.77796,-73.98213,0,95,275,0,1,365
2,81,40.74001,-73.87629,0,32,29,1,37,31
0,6,40.68442,-73.92441,0,80,3,6,1,179
0,21,40.70526,-73.92446,0,250,2,0,2,97
0,21,40.69863,-73.934,1,107,4,1,1,0
0,6,40.68427,-73.9546,0,46,1,18,1,16
0,12,40.71144,-73.95576,1,175,2,4,3,14
2,37,40.75406,-73.80156,1,159,3,1,1,78
0,54,40.64434,-73.9504,2,31,30,0,7,365
2,56,40.76595,-73.90829,1,115,1,30,1,85
1,4,40.81339,-73.93617,0,75,1,16,1,199
1,4,40.79568,-73.93368,0,50,2,6,2,5
1,77,40.72154,-74.00664,0,149,1,6,1,336
1,19,40.72043,-73.97923,0,84,2,0,1,0
0,21,40.69713,-73.93035,0,50,15,0,1,0
2,124,40.68378,-73.83136,1,175,2,7,2,345
2,143,40.7866,-73.82207,0,65,1,14,2,5
1,5,40.74661,-73.97195,0,90,7,5,1,8
1,30,40.85548,-73.93741,1,89,7,0,1,1
1,2,40.82335,-73.94939,1,145,4,20,3,310
1,19,40.72749,-73.98674,1,150,5,1,1,249
2,121,40.69472,-73.89663,0,50,2,18,2,127
1,28,40.78136,-73.94709,0,87,4,11,1,46
4,144,40.86643,-73.88895,0,65,2,7,3,110
0,24,40.65719,-73.95421,0,30,4,2,1,6
1,2,40.82163,-73.94757,1,145,4,17,3,265
1,7,40.76655,-73.9891,1,225,1,19,1,50
1,2,40.82337,-73.95127,2,100,1,1,1,90
2,129,40.68793,-73.84975,0,42,1,16,3,121
0,32,40.69653,-73.99541,1,75,3,1,1,94
1,68,40.73572,-73.98017,1,90,1,11,1,89
1,1,40.76175,-73.97592,1,267,30,0,232,188
1,28,40.77598,-73.94904,1,140,30,1,13,276
1,8,40.79884,-73.95983,0,60,30,2,32,337
1,8,40.79966,-73.96059,0,60,30,1,32,333
1,19,40.72631,-73.98876,0,73,30,1,9,332
1,8,40.80014,-73.96132,0,60,30,0,32,347
1,8,40.7988,-73.96096,0,60,30,0,32,342
1,8,40.79821,-73.9609,0,60,30,0,32,356
0,20,40.72115,-73.94841,0,48,1,1,1,0
1,8,40.79971,-73.96075,0,60,30,0,32,364
0,20,40.72731,-73.95482,0,100,14,0,1,188
1,8,40.79887,-73.95968,0,60,30,1,32,342
1,8,40.79959,-73.95924,0,60,30,1,32,346
1,8,40.79891,-73.96116,0,60,30,1,32,325
1,8,40.80044,-73.95953,0,60,30,0,32,317
0,15,40.67428,-73.9481,0,80,2,0,1,0
1,8,40.79823,-73.96064,0,60,30,1,32,341
1,8,40.80008,-73.95926,0,60,30,1,32,365
1,8,40.79881,-73.9596,0,60,30,0,32,329
1,8,40.79852,-73.96091,0,60,30,0,32,317
1,8,40.79896,-73.95995,0,60,30,0,32,317
0,12,40.71509,-73.958,1,100,28,3,1,258
1,8,40.79839,-73.96126,0,60,30,0,32,317
1,1,40.75408,-73.96831,1,120,2,4,1,0
0,20,40.7372,-73.95299,0,115,1,19,1,345
0,6,40.68636,-73.95577,1,200,2,11,1,269
0,10,40.66371,-73.9876,1,110,1,48,1,250
4,144,40.86566,-73.88748,0,65,2,6,3,77
0,6,40.68439,-73.93753,0,57,2,17,3,146
0,12,40.71571,-73.94722,1,175,3,1,1,0
0,6,40.68502,-73.93893,0,44,2,26,3,118
1,4,40.7882,-73.9405,0,80,3,0,1,0
0,6,40.68354,-73.9378,0,44,2,13,3,162
2,81,40.7337,-73.88363,0,80,3,0,1,364
0,6,40.68417,-73.91899,1,99,2,13,1,182
2,31,40.75413,-73.90204,1,250,2,12,1,137
1,14,40.73697,-73.99563,0,99,12,3,4,19
1,14,40.73894,-73.9952,0,99,10,1,4,31
0,16,40.67042,-73.98508,0,50,5,0,1,0
0,6,40.67991,-73.95168,1,86,2,19,2,284
1,71,40.75917,-73.98246,1,519,2,10,1,165
2,31,40.74395,-73.89984,0,75,1,0,1,138
0,34,40.66781,-73.99345,0,65,2,22,3,156
2,39,40.73858,-73.92555,0,37,30,1,15,0
1,4,40.79865,-73.93638,0,65,2,8,1,8
2,124,40.70203,-73.82841,0,40,2,18,1,30
0,10,40.66881,-73.98737,0,65,7,0,1,19
2,46,40.69102,-73.78438,0,65,2,2,3,319
2,61,40.72684,-73.74896,0,80,1,0,1,0
0,0,40.63581,-73.96977,0,40,2,20,1,6
0,21,40.69217,-73.90396,0,65,2,11,8,345
1,8,40.78085,-73.98664,0,130,2,0,2,154
2,31,40.74362,-73.89158,0,70,1,0,1,5
0,6,40.68436,-73.93564,1,120,2,17,2,214
0,32,40.69712,-73.99307,1,110,2,2,1,0
1,8,40.79095,-73.97291,1,142,7,5,1,214
0,12,40.70703,-73.95396,0,100,2,0,1,0
0,21,40.69549,-73.93006,1,159,1,12,4,259
4,173,40.82688,-73.81899,0,40,3,11,1,0
1,2,40.82292,-73.94802,1,199,2,0,3,0
0,113,40.69447,-73.98252,0,49,3,1,1,0
0,21,40.68629,-73.91245,0,49,2,15,3,0
1,23,40.71923,-73.97972,0,75,1,3,1,364
0,21,40.69945,-73.93543,0,38,3,1,1,0
3,203,40.53982,-74.1728,1,75,2,20,2,229
3,203,40.53987,-74.17258,1,100,2,11,2,259
0,147,40.66779,-73.91676,0,70,2,3,1,325
0,6,40.68758,-73.94458,0,95,3,0,1,179
0,6,40.69117,-73.95233,0,50,5,2,2,0
4,88,40.89682,-73.84318,0,41,1,0,1,163
0,12,40.71798,-73.95983,0,90,2,0,2,184
0,12,40.71747,-73.96142,1,190,4,4,1,187
1,43,40.70493,-74.0102,0,119,3,4,1,26
0,20,40.73104,-73.95097,0,110,2,5,1,82
1,4,40.79423,-73.94741,1,185,1,0,1,0
0,20,40.73202,-73.95595,1,68,1,20,6,0
0,12,40.70754,-73.94228,0,95,1,6,1,200
1,19,40.72845,-73.98158,1,113,1,20,1,96
2,37,40.73182,-73.79505,1,45,1,51,1,49
1,1,40.75342,-73.97135,1,699,1,1,2,333
0,6,40.68489,-73.92087,1,200,2,15,1,300
1,1,40.74829,-73.98326,1,799,5,3,1,346
1,30,40.83794,-73.94256,0,42,3,9,1,1
0,34,40.66938,-73.99164,0,95,1,4,2,59
2,198,40.71378,-73.80292,1,275,1,11,2,280
0,12,40.70333,-73.94913,0,85,2,16,1,11
1,45,40.80636,-73.9578,1,79,3,0,3,0
1,2,40.80385,-73.95294,0,60,7,6,1,254
1,19,40.72742,-73.98235,0,90,5,1,1,0
1,1,40.74595,-73.98439,1,250,1,41,1,125
0,15,40.66835,-73.93112,0,75,1,12,1,0
0,20,40.72242,-73.95076,1,450,3,5,1,43
1,2,40.82656,-73.94648,1,225,1,13,1,83
0,21,40.70455,-73.92565,0,30,1,3,1,0
0,117,40.62583,-73.96237,0,120,30,0,1,252
1,7,40.76474,-73.98924,0,80,1,30,1,183
0,15,40.66997,-73.93221,1,100,2,0,1,12
1,8,40.77388,-73.98798,1,275,30,0,25,329
1,18,40.86763,-73.92259,1,175,30,1,2,8
1,8,40.77537,-73.98938,1,300,30,0,25,288
1,8,40.77438,-73.98717,1,300,30,0,25,341
0,197,40.59988,-74.00415,1,99,2,17,1,20
0,67,40.58737,-73.96882,2,20,7,2,12,0
0,16,40.67364,-73.97954,1,135,2,33,1,9
1,53,40.71947,-73.99723,0,120,3,3,1,10
4,88,40.89702,-73.85723,1,289,2,14,2,356
1,2,40.82441,-73.95323,0,60,3,7,1,199
0,6,40.67932,-73.94741,1,160,2,22,1,289
0,21,40.69029,-73.91533,1,149,3,19,2,231
2,103,40.75712,-73.8874,1,99,1,19,2,143
1,19,40.72998,-73.98071,1,100,1,11,1,0
0,6,40.67895,-73.91077,0,75,1,15,4,52
1,7,40.76243,-73.98621,0,120,2,0,1,0
0,12,40.71007,-73.95136,1,199,2,20,1,61
1,7,40.76295,-73.98866,0,70,1,30,2,193
1,7,40.7549,-73.99679,0,299,1,0,30,363
1,7,40.75628,-73.99643,0,299,1,0,30,365
0,12,40.71197,-73.94223,0,75,2,16,4,25
0,21,40.70144,-73.92662,1,120,2,4,1,14
0,123,40.67697,-74.00993,1,250,3,0,1,1
0,73,40.58508,-73.93801,0,60,1,4,1,77
0,22,40.65246,-73.96046,0,75,2,4,1,5
1,26,40.7436,-73.98165,1,276,3,12,1,277
1,53,40.71839,-73.99729,1,130,13,3,1,20
4,136,40.85646,-73.86813,0,50,1,14,1,206
1,7,40.76516,-73.99205,0,180,1,0,1,83
1,1,40.76467,-73.98277,1,115,30,0,4,362
1,26,40.73935,-73.98025,1,260,3,6,2,173
0,12,40.71301,-73.95845,1,128,2,13,1,27
1,2,40.80725,-73.95471,0,75,2,1,1,22
1,2,40.83026,-73.94455,0,60,2,1,3,71
0,15,40.673,-73.95043,0,70,1,8,1,75
1,28,40.76882,-73.96862,1,150,1,0,1,0
3,212,40.61588,-74.06711,1,100,1,47,1,151
0,3,40.69462,-73.97006,0,36,28,2,1,0
2,184,40.59555,-73.76942,1,99,3,5,2,246
1,26,40.73972,-73.98412,0,355,2,6,1,312
1,9,40.71416,-73.99161,0,75,1,0,1,0
0,15,40.66566,-73.93698,0,35,2,7,1,0
1,2,40.81252,-73.95096,1,211,3,21,1,30
0,6,40.67898,-73.93982,0,40,4,0,1,0
1,30,40.83488,-73.94452,0,55,2,8,2,44
0,70,40.67695,-73.87402,1,62,1,11,1,351
0,6,40.67933,-73.94103,0,37,3,1,1,0
0,22,40.63886,-73.95228,0,80,2,0,1,88
0,12,40.70597,-73.94245,0,60,2,16,1,116
0,6,40.69043,-73.95587,0,75,2,2,1,33
0,6,40.68875,-73.9516,1,110,1,19,1,34
1,8,40.80135,-73.96193,2,60,1,17,1,39
0,13,40.68904,-73.9759,1,225,3,4,1,78
0,16,40.67821,-73.9787,1,100,1,3,1,0
2,62,40.58344,-73.81456,1,200,1,4,1,124
1,2,40.80393,-73.9574,0,60,2,3,1,188
1,64,40.72157,-73.99432,1,199,30,0,4,365
0,73,40.59876,-73.95296,0,61,2,3,2,0
1,8,40.79144,-73.97909,1,375,2,4,1,208
0,34,40.67941,-73.99118,1,200,2,10,1,218
0,6,40.6895,-73.95886,1,120,4,13,1,13
2,56,40.77161,-73.92063,1,144,2,19,1,18
1,2,40.80902,-73.94186,1,175,4,6,1,0
0,12,40.71275,-73.96049,0,50,2,5,1,0
0,22,40.64473,-73.96849,0,60,7,0,1,0
1,14,40.74415,-73.99483,1,250,3,1,1,60
1,23,40.71957,-73.98538,1,180,18,3,1,22
1,27,40.72609,-74.00035,1,250,3,1,1,0
1,8,40.80037,-73.95995,0,60,30,0,32,317
1,8,40.80042,-73.96147,0,60,30,1,32,317
1,8,40.79901,-73.96135,0,58,30,0,32,317
1,43,40.7076,-74.0074,1,309,1,1,8,314
1,19,40.72744,-73.98336,1,190,2,0,1,0
0,6,40.67818,-73.92284,0,55,1,3,2,0
0,6,40.67825,-73.92346,0,45,1,2,2,0
2,83,40.74774,-73.88653,1,115,2,3,1,6
0,73,40.60263,-73.94355,0,200,1,0,1,363
1,7,40.76246,-73.99032,1,199,2,3,1,179
2,56,40.76424,-73.91516,1,50,4,1,1,0
0,12,40.71094,-73.94907,1,121,2,1,1,0
0,79,40.6463,-73.99953,0,45,13,3,3,34
0,15,40.66415,-73.95169,0,50,7,0,1,0
2,25,40.74821,-73.92087,0,44,30,0,103,247
0,12,40.71815,-73.95834,0,75,1,24,1,201
0,12,40.71506,-73.95192,1,150,3,7,3,86
2,31,40.74286,-73.91076,0,120,2,0,1,365
0,84,40.68099,-73.89264,1,165,2,18,1,61
2,46,40.69289,-73.81079,0,120,2,0,1,0
1,14,40.7454,-74.00427,1,450,90,0,1,365
0,6,40.68357,-73.95449,1,295,7,0,1,0
2,47,40.71515,-73.88392,1,115,4,2,4,314
0,21,40.70352,-73.92163,0,55,4,0,1,189
0,21,40.70002,-73.91909,0,35,3,0,1,0
1,5,40.74657,-73.97685,1,139,29,0,31,130
2,83,40.7489,-73.87549,0,50,2,20,1,167
1,18,40.86622,-73.92233,0,48,160,0,2,179
0,70,40.66287,-73.88553,0,80,2,3,1,363
1,2,40.82272,-73.95478,0,70,2,0,1,0
0,21,40.70118,-73.92176,1,90,2,19,1,53
0,54,40.65351,-73.94999,0,40,30,0,1,300
2,149,40.7386,-73.79248,0,80,1,38,5,29
0,67,40.60653,-73.97725,0,50,1,0,2,0
2,149,40.7385,-73.79145,0,55,1,32,5,28
2,25,40.74458,-73.94102,0,100,1,5,2,351
1,5,40.74797,-73.98271,1,345,30,6,1,154
1,9,40.71825,-73.99651,0,169,3,3,1,0
1,18,40.86454,-73.9246,1,35,1,33,1,5
2,56,40.75734,-73.91365,0,65,1,12,5,149
2,49,40.77783,-73.90662,0,80,1,5,2,358
1,53,40.7191,-73.99513,1,250,3,0,3,0
1,2,40.8165,-73.94438,0,60,5,1,5,0
1,1,40.75741,-73.96372,1,120,2,8,1,328
0,15,40.66521,-73.93153,1,575,3,0,4,105
0,6,40.67904,-73.91084,1,100,2,5,2,149
1,4,40.7984,-73.94014,1,450,1,12,1,325
2,39,40.74141,-73.92688,0,33,7,2,1,0
1,30,40.84669,-73.94028,0,55,1,17,1,30
1,23,40.72026,-73.98787,0,80,20,2,1,3
1,2,40.8235,-73.95391,0,30,21,0,1,0
0,13,40.6882,-73.97651,1,160,3,13,2,252
1,19,40.72997,-73.9884,1,1500,30,0,2,178
2,46,40.67804,-73.80122,0,25,1,44,1,41
1,8,40.79967,-73.96109,0,128,30,0,2,364
1,1,40.75702,-73.96503,1,450,30,3,1,154
0,6,40.69159,-73.95765,1,80,5,2,1,0
1,8,40.79907,-73.96098,0,128,30,0,2,1
0,22,40.64004,-73.9664,0,40,1,1,1,0
0,21,40.69006,-73.90605,0,40,1,3,4,0
1,19,40.72267,-73.9852,0,150,2,4,1,0
1,2,40.80996,-73.94191,0,53,1,26,1,1
0,12,40.70572,-73.94501,0,90,2,11,1,83
2,85,40.70132,-73.75463,1,30,2,11,2,230
1,2,40.82885,-73.9412,0,62,1,1,3,72
2,95,40.68237,-73.84874,0,45,1,40,4,30
1,53,40.71918,-73.99536,0,125,3,1,1,1
0,20,40.73324,-73.95304,1,110,7,1,2,23
1,2,40.82711,-73.94143,0,99,2,18,3,72
0,24,40.66088,-73.94363,0,50,2,0,1,0
2,87,40.72819,-73.86032,1,90,1,7,1,64
2,95,40.6824,-73.84997,0,42,1,33,4,31
1,48,40.72813,-73.99258,1,400,2,0,2,38
0,54,40.64998,-73.92358,0,67,3,0,5,357
0,21,40.70053,-73.92314,0,150,3,0,3,28
0,6,40.68735,-73.93118,0,60,2,2,1,0
1,7,40.76364,-73.99506,1,90,3,4,1,0
0,35,40.62297,-73.92971,0,42,2,13,3,280
0,54,40.64222,-73.95067,1,190,4,13,1,241
1,2,40.8167,-73.94421,0,300,2,1,1,76
1,48,40.72703,-73.99264,1,189,5,2,1,0
1,7,40.76124,-73.9894,0,120,1,29,2,198
0,12,40.71606,-73.96268,1,150,3,15,1,35
1,30,40.84725,-73.94274,0,85,2,11,1,227
1,2,40.82065,-73.95483,0,35,5,19,3,8
1,77,40.71782,-74.01047,1,1978,1,0,12,0
0,29,40.6776,-73.96961,1,1494,1,0,12,0
1,8,40.78742,-73.97011,1,3512,1,0,12,124
1,1,40.75569,-73.98154,1,600,30,0,65,110
0,15,40.67128,-73.95895,1,85,5,1,2,51
1,7,40.75947,-73.99196,0,150,2,17,1,16
4,173,40.83108,-73.82951,0,50,1,11,5,365
2,37,40.75584,-73.80618,1,115,2,15,1,44
0,54,40.65441,-73.95024,0,31,1,25,1,5
1,2,40.82051,-73.95291,0,53,1,4,3,0
1,71,40.76015,-73.98497,1,890,1,2,1,301
0,12,40.70298,-73.93834,0,80,1,0,1,5
1,30,40.83325,-73.94444,0,50,2,8,2,52
0,12,40.71396,-73.93986,1,179,4,8,1,104
1,7,40.76318,-73.99335,1,130,30,2,20,263
1,64,40.72233,-73.99334,0,85,2,20,1,5
1,28,40.77698,-73.95712,1,800,5,3,4,280
2,126,40.7321,-73.89712,0,40,1,0,1,156
2,121,40.69271,-73.89519,1,135,3,7,1,120
0,12,40.71268,-73.9472,0,80,1,10,1,102
1,11,40.73231,-74.00377,0,90,1,4,1,330
1,52,40.73365,-73.99727,1,159,90,0,2,90
1,8,40.79481,-73.97432,1,150,1,20,1,272
2,39,40.73641,-73.92415,0,40,5,5,4,297
2,44,40.70484,-73.91393,0,59,1,15,2,67
1,8,40.78757,-73.97624,2,500,1,0,1,89
0,6,40.67767,-73.91784,0,100,1,7,1,365
1,1,40.75445,-73.96471,1,159,30,0,2,249
0,6,40.68272,-73.92555,1,119,3,11,1,24
2,37,40.74523,-73.83321,0,42,1,20,6,157
2,37,40.74588,-73.83284,0,49,1,14,6,121
4,127,40.87905,-73.85243,1,76,2,14,2,300
1,60,40.71214,-73.99643,0,97,1,30,3,174
1,60,40.71247,-73.99619,0,300,1,19,3,166
1,60,40.71208,-73.9941,0,93,1,28,3,359
1,1,40.7467,-73.98706,1,220,2,4,13,283
0,29,40.67743,-73.97202,1,175,30,0,1,300
1,1,40.75204,-73.97278,1,699,2,0,1,132
1,4,40.80245,-73.94426,0,96,3,1,1,365
1,18,40.86886,-73.92407,1,100,1,0,1,13
2,25,40.74794,-73.94901,0,100,14,0,1,0
1,52,40.73027,-74.00077,1,299,3,9,1,19
0,15,40.6757,-73.95121,1,160,3,9,1,109
0,22,40.64504,-73.9608,1,110,2,6,1,17
1,52,40.73028,-74.00015,1,220,1,4,2,29
1,7,40.76165,-73.99351,1,130,30,2,20,332
0,76,40.61487,-74.00666,0,70,1,15,1,0
2,126,40.72595,-73.90299,1,150,1,24,1,236
1,14,40.74928,-73.99633,1,180,3,26,1,53
1,23,40.71984,-73.98625,0,100,3,19,1,48
0,6,40.68321,-73.93803,1,250,5,13,3,194
0,6,40.68429,-73.93623,1,250,5,7,3,215
1,7,40.76412,-73.98771,0,125,3,0,1,173
0,21,40.70709,-73.92071,0,70,1,3,1,319
4,66,40.85538,-73.91081,2,40,1,0,1,0
1,71,40.75943,-73.98756,1,200,2,3,1,85
1,2,40.80618,-73.94288,0,53,30,0,6,241
1,2,40.80577,-73.9448,0,55,60,0,6,210
1,1,40.74838,-73.98444,1,799,5,2,1,343
2,39,40.73708,-73.92634,0,48,2,1,3,132
1,19,40.72764,-73.9906,0,60,30,0,9,343
1,19,40.72689,-73.98906,0,69,30,0,9,310
1,1,40.75483,-73.96991,1,295,4,0,1,270
0,12,40.71045,-73.93826,0,60,2,16,1,355
0,21,40.69665,-73.92714,0,65,1,22,4,89
1,26,40.73957,-73.98006,0,115,4,0,1,22
2,81,40.73102,-73.87383,1,300,2,20,1,298
4,59,40.88344,-73.90301,0,45,1,14,1,347
1,28,40.78081,-73.94866,1,175,4,12,3,231
1,52,40.7312,-74.00025,1,1000,2,8,1,273
1,53,40.71939,-73.99662,1,150,1,18,1,0
1,28,40.7629,-73.96157,1,200,1,30,1,2
0,21,40.68754,-73.91231,0,55,7,4,1,95
1,19,40.72882,-73.98103,1,160,3,6,1,63
0,12,40.71695,-73.93847,1,110,1,7,2,1
1,2,40.81303,-73.95285,0,180,1,13,1,296
2,56,40.76734,-73.93267,1,90,3,14,1,251
1,43,40.70713,-74.01043,0,125,1,13,1,132
1,28,40.7814,-73.94771,0,68,4,2,2,0
0,12,40.71698,-73.95879,0,365,2,4,1,79
0,15,40.6751,-73.953,0,71,2,9,1,223
1,7,40.76163,-73.99602,1,150,30,0,13,332
1,7,40.76273,-73.9942,1,185,30,0,13,298
1,7,40.76164,-73.9944,1,145,30,0,13,300
4,150,40.84994,-73.9066,1,148,3,7,1,358
0,6,40.68061,-73.907,0,46,1,12,6,155
1,2,40.8199,-73.95248,1,165,3,9,1,2
2,56,40.75864,-73.92782,1,225,5,1,1,30
1,14,40.74084,-74.00425,1,180,5,0,1,214
1,1,40.74437,-73.98848,1,250,3,18,1,26
1,7,40.76379,-73.9872,1,170,1,4,6,123
1,14,40.74324,-73.99705,1,175,2,9,1,50
0,12,40.70771,-73.94627,0,100,10,2,1,3
1,19,40.7233,-73.98062,1,150,90,0,1,341
2,81,40.74685,-73.88626,1,70,1,8,1,141
0,21,40.70431,-73.92655,0,100,2,1,1,89
1,8,40.79097,-73.97412,0,180,1,3,1,151
